source,target,weight,last_update,cycle
eldiario,elpais,15,2026-03-15 07:31:00+00:00,2026-03-15 07:31
elpais,lavanguardia,15,2026-03-15 07:31:00+00:00,2026-03-15 07:31
bbc_mundo,google_news_politica,23,2026-03-15 08:01:00+00:00,2026-03-15 08:01
eldiario,google_news_politica,23,2026-03-15 08:01:00+00:00,2026-03-15 08:01
google_news_politica,heraldo_aragon,22,2026-03-15 08:01:00+00:00,2026-03-15 08:01
eldiario,heraldo_aragon,22,2026-03-15 08:01:00+00:00,2026-03-15 08:01
bbc_mundo,heraldo_aragon,21,2026-03-15 08:01:00+00:00,2026-03-15 08:01
bbc_mundo,eldiario,21,2026-03-15 08:01:00+00:00,2026-03-15 08:01
bbc_mundo,lavanguardia,20,2026-03-15 08:01:00+00:00,2026-03-15 08:01
google_news_politica,lavanguardia,20,2026-03-15 08:01:00+00:00,2026-03-15 08:01
expansion,google_news_politica,18,2026-03-15 08:01:00+00:00,2026-03-15 08:01
google_news_politica,infolibre,18,2026-03-15 08:01:00+00:00,2026-03-15 08:01
heraldo_aragon,lavanguardia,18,2026-03-15 08:01:00+00:00,2026-03-15 08:01
bbc_mundo,expansion,17,2026-03-15 08:01:00+00:00,2026-03-15 08:01
heraldo_aragon,infolibre,17,2026-03-15 08:01:00+00:00,2026-03-15 08:01
eldiario,lavanguardia,17,2026-03-15 08:01:00+00:00,2026-03-15 08:01
expansion,heraldo_aragon,17,2026-03-15 08:01:00+00:00,2026-03-15 08:01
bbc_mundo,infolibre,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
bbc_mundo,elpais,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
eldiario,expansion,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
20minutos,heraldo_aragon,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
elpais,heraldo_aragon,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
elpais,infolibre,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
20minutos,bbc_mundo,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
eldiario,infolibre,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
elconfidencial,google_news_politica,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
20minutos,google_news_politica,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
20minutos,eldiario,16,2026-03-15 08:01:00+00:00,2026-03-15 08:01
infolibre,lavanguardia,15,2026-03-15 08:01:00+00:00,2026-03-15 08:01
20minutos,lavanguardia,15,2026-03-15 08:01:00+00:00,2026-03-15 08:01
eldiario,elpais,15,2026-03-15 08:01:00+00:00,2026-03-15 08:01
elpais,lavanguardia,15,2026-03-15 08:01:00+00:00,2026-03-15 08:01
bbc_mundo,google_news_politica,23,2026-03-15 08:31:00+00:00,2026-03-15 08:31
eldiario,google_news_politica,23,2026-03-15 08:31:00+00:00,2026-03-15 08:31
eldiario,heraldo_aragon,22,2026-03-15 08:31:00+00:00,2026-03-15 08:31
google_news_politica,heraldo_aragon,22,2026-03-15 08:31:00+00:00,2026-03-15 08:31
bbc_mundo,heraldo_aragon,21,2026-03-15 08:31:00+00:00,2026-03-15 08:31
bbc_mundo,eldiario,21,2026-03-15 08:31:00+00:00,2026-03-15 08:31
bbc_mundo,lavanguardia,20,2026-03-15 08:31:00+00:00,2026-03-15 08:31
google_news_politica,lavanguardia,20,2026-03-15 08:31:00+00:00,2026-03-15 08:31
google_news_politica,infolibre,18,2026-03-15 08:31:00+00:00,2026-03-15 08:31
heraldo_aragon,lavanguardia,18,2026-03-15 08:31:00+00:00,2026-03-15 08:31
expansion,google_news_politica,18,2026-03-15 08:31:00+00:00,2026-03-15 08:31
20minutos,bbc_mundo,17,2026-03-15 08:31:00+00:00,2026-03-15 08:31
20minutos,heraldo_aragon,17,2026-03-15 08:31:00+00:00,2026-03-15 08:31
eldiario,lavanguardia,17,2026-03-15 08:31:00+00:00,2026-03-15 08:31
20minutos,eldiario,17,2026-03-15 08:31:00+00:00,2026-03-15 08:31
heraldo_aragon,infolibre,17,2026-03-15 08:31:00+00:00,2026-03-15 08:31
expansion,heraldo_aragon,17,2026-03-15 08:31:00+00:00,2026-03-15 08:31
bbc_mundo,expansion,17,2026-03-15 08:31:00+00:00,2026-03-15 08:31
bbc_mundo,elpais,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
20minutos,elpais,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
20minutos,lavanguardia,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
bbc_mundo,infolibre,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
elpais,heraldo_aragon,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
elpais,infolibre,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
20minutos,infolibre,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
elconfidencial,google_news_politica,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
eldiario,expansion,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
20minutos,google_news_politica,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
eldiario,infolibre,16,2026-03-15 08:31:00+00:00,2026-03-15 08:31
elpais,lavanguardia,15,2026-03-15 08:31:00+00:00,2026-03-15 08:31
bbc_mundo,google_news_politica,23,2026-03-15 09:01:00+00:00,2026-03-15 09:01
eldiario,google_news_politica,23,2026-03-15 09:01:00+00:00,2026-03-15 09:01
eldiario,heraldo_aragon,22,2026-03-15 09:01:00+00:00,2026-03-15 09:01
google_news_politica,heraldo_aragon,22,2026-03-15 09:01:00+00:00,2026-03-15 09:01
bbc_mundo,heraldo_aragon,21,2026-03-15 09:01:00+00:00,2026-03-15 09:01
bbc_mundo,eldiario,21,2026-03-15 09:01:00+00:00,2026-03-15 09:01
bbc_mundo,lavanguardia,20,2026-03-15 09:01:00+00:00,2026-03-15 09:01
google_news_politica,lavanguardia,20,2026-03-15 09:01:00+00:00,2026-03-15 09:01
google_news_politica,infolibre,18,2026-03-15 09:01:00+00:00,2026-03-15 09:01
heraldo_aragon,lavanguardia,18,2026-03-15 09:01:00+00:00,2026-03-15 09:01
expansion,google_news_politica,18,2026-03-15 09:01:00+00:00,2026-03-15 09:01
20minutos,bbc_mundo,17,2026-03-15 09:01:00+00:00,2026-03-15 09:01
20minutos,heraldo_aragon,17,2026-03-15 09:01:00+00:00,2026-03-15 09:01
eldiario,lavanguardia,17,2026-03-15 09:01:00+00:00,2026-03-15 09:01
20minutos,eldiario,17,2026-03-15 09:01:00+00:00,2026-03-15 09:01
heraldo_aragon,infolibre,17,2026-03-15 09:01:00+00:00,2026-03-15 09:01
expansion,heraldo_aragon,17,2026-03-15 09:01:00+00:00,2026-03-15 09:01
bbc_mundo,expansion,17,2026-03-15 09:01:00+00:00,2026-03-15 09:01
bbc_mundo,elpais,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
20minutos,elpais,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
20minutos,lavanguardia,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
bbc_mundo,infolibre,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
elpais,heraldo_aragon,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
elpais,infolibre,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
20minutos,infolibre,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
elconfidencial,google_news_politica,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
eldiario,expansion,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
20minutos,google_news_politica,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
eldiario,infolibre,16,2026-03-15 09:01:00+00:00,2026-03-15 09:01
elpais,lavanguardia,15,2026-03-15 09:01:00+00:00,2026-03-15 09:01
bbc_mundo,google_news_politica,23,2026-03-15 09:31:00+00:00,2026-03-15 09:31
eldiario,google_news_politica,23,2026-03-15 09:31:00+00:00,2026-03-15 09:31
eldiario,heraldo_aragon,22,2026-03-15 09:31:00+00:00,2026-03-15 09:31
google_news_politica,heraldo_aragon,22,2026-03-15 09:31:00+00:00,2026-03-15 09:31
bbc_mundo,heraldo_aragon,21,2026-03-15 09:31:00+00:00,2026-03-15 09:31
bbc_mundo,eldiario,21,2026-03-15 09:31:00+00:00,2026-03-15 09:31
bbc_mundo,lavanguardia,20,2026-03-15 09:31:00+00:00,2026-03-15 09:31
google_news_politica,lavanguardia,20,2026-03-15 09:31:00+00:00,2026-03-15 09:31
google_news_politica,infolibre,18,2026-03-15 09:31:00+00:00,2026-03-15 09:31
heraldo_aragon,lavanguardia,18,2026-03-15 09:31:00+00:00,2026-03-15 09:31
expansion,google_news_politica,18,2026-03-15 09:31:00+00:00,2026-03-15 09:31
20minutos,bbc_mundo,17,2026-03-15 09:31:00+00:00,2026-03-15 09:31
20minutos,heraldo_aragon,17,2026-03-15 09:31:00+00:00,2026-03-15 09:31
eldiario,lavanguardia,17,2026-03-15 09:31:00+00:00,2026-03-15 09:31
20minutos,eldiario,17,2026-03-15 09:31:00+00:00,2026-03-15 09:31
heraldo_aragon,infolibre,17,2026-03-15 09:31:00+00:00,2026-03-15 09:31
expansion,heraldo_aragon,17,2026-03-15 09:31:00+00:00,2026-03-15 09:31
bbc_mundo,expansion,17,2026-03-15 09:31:00+00:00,2026-03-15 09:31
bbc_mundo,elpais,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
20minutos,elpais,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
20minutos,lavanguardia,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
bbc_mundo,infolibre,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
elpais,heraldo_aragon,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
elpais,infolibre,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
20minutos,infolibre,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
elconfidencial,google_news_politica,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
eldiario,expansion,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
20minutos,google_news_politica,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
eldiario,infolibre,16,2026-03-15 09:31:00+00:00,2026-03-15 09:31
elpais,lavanguardia,15,2026-03-15 09:31:00+00:00,2026-03-15 09:31
bbc_mundo,google_news_politica,23,2026-03-15 10:01:00+00:00,2026-03-15 10:01
eldiario,google_news_politica,23,2026-03-15 10:01:00+00:00,2026-03-15 10:01
eldiario,heraldo_aragon,22,2026-03-15 10:01:00+00:00,2026-03-15 10:01
google_news_politica,heraldo_aragon,22,2026-03-15 10:01:00+00:00,2026-03-15 10:01
bbc_mundo,heraldo_aragon,21,2026-03-15 10:01:00+00:00,2026-03-15 10:01
bbc_mundo,eldiario,21,2026-03-15 10:01:00+00:00,2026-03-15 10:01
bbc_mundo,lavanguardia,20,2026-03-15 10:01:00+00:00,2026-03-15 10:01
google_news_politica,lavanguardia,20,2026-03-15 10:01:00+00:00,2026-03-15 10:01
google_news_politica,infolibre,18,2026-03-15 10:01:00+00:00,2026-03-15 10:01
heraldo_aragon,lavanguardia,18,2026-03-15 10:01:00+00:00,2026-03-15 10:01
expansion,google_news_politica,18,2026-03-15 10:01:00+00:00,2026-03-15 10:01
20minutos,bbc_mundo,17,2026-03-15 10:01:00+00:00,2026-03-15 10:01
20minutos,heraldo_aragon,17,2026-03-15 10:01:00+00:00,2026-03-15 10:01
eldiario,lavanguardia,17,2026-03-15 10:01:00+00:00,2026-03-15 10:01
20minutos,eldiario,17,2026-03-15 10:01:00+00:00,2026-03-15 10:01
heraldo_aragon,infolibre,17,2026-03-15 10:01:00+00:00,2026-03-15 10:01
expansion,heraldo_aragon,17,2026-03-15 10:01:00+00:00,2026-03-15 10:01
bbc_mundo,expansion,17,2026-03-15 10:01:00+00:00,2026-03-15 10:01
bbc_mundo,elpais,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
20minutos,elpais,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
20minutos,lavanguardia,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
bbc_mundo,infolibre,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
elpais,heraldo_aragon,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
elpais,infolibre,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
20minutos,infolibre,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
elconfidencial,google_news_politica,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
eldiario,expansion,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
20minutos,google_news_politica,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
eldiario,infolibre,16,2026-03-15 10:01:00+00:00,2026-03-15 10:01
elpais,lavanguardia,15,2026-03-15 10:01:00+00:00,2026-03-15 10:01
bbc_mundo,google_news_politica,23,2026-03-15 10:31:00+00:00,2026-03-15 10:31
eldiario,google_news_politica,23,2026-03-15 10:31:00+00:00,2026-03-15 10:31
eldiario,heraldo_aragon,22,2026-03-15 10:31:00+00:00,2026-03-15 10:31
google_news_politica,heraldo_aragon,22,2026-03-15 10:31:00+00:00,2026-03-15 10:31
bbc_mundo,heraldo_aragon,21,2026-03-15 10:31:00+00:00,2026-03-15 10:31
bbc_mundo,eldiario,21,2026-03-15 10:31:00+00:00,2026-03-15 10:31
bbc_mundo,lavanguardia,20,2026-03-15 10:31:00+00:00,2026-03-15 10:31
google_news_politica,lavanguardia,20,2026-03-15 10:31:00+00:00,2026-03-15 10:31
google_news_politica,infolibre,18,2026-03-15 10:31:00+00:00,2026-03-15 10:31
heraldo_aragon,lavanguardia,18,2026-03-15 10:31:00+00:00,2026-03-15 10:31
expansion,google_news_politica,18,2026-03-15 10:31:00+00:00,2026-03-15 10:31
20minutos,bbc_mundo,17,2026-03-15 10:31:00+00:00,2026-03-15 10:31
20minutos,heraldo_aragon,17,2026-03-15 10:31:00+00:00,2026-03-15 10:31
eldiario,lavanguardia,17,2026-03-15 10:31:00+00:00,2026-03-15 10:31
20minutos,eldiario,17,2026-03-15 10:31:00+00:00,2026-03-15 10:31
heraldo_aragon,infolibre,17,2026-03-15 10:31:00+00:00,2026-03-15 10:31
expansion,heraldo_aragon,17,2026-03-15 10:31:00+00:00,2026-03-15 10:31
bbc_mundo,expansion,17,2026-03-15 10:31:00+00:00,2026-03-15 10:31
bbc_mundo,elpais,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
20minutos,elpais,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
20minutos,lavanguardia,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
bbc_mundo,infolibre,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
elpais,heraldo_aragon,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
elpais,infolibre,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
20minutos,infolibre,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
elconfidencial,google_news_politica,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
eldiario,expansion,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
20minutos,google_news_politica,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
eldiario,infolibre,16,2026-03-15 10:31:00+00:00,2026-03-15 10:31
elpais,lavanguardia,15,2026-03-15 10:31:00+00:00,2026-03-15 10:31
bbc_mundo,google_news_politica,24,2026-03-15 11:01:00+00:00,2026-03-15 11:01
eldiario,google_news_politica,24,2026-03-15 11:01:00+00:00,2026-03-15 11:01
google_news_politica,heraldo_aragon,23,2026-03-15 11:01:00+00:00,2026-03-15 11:01
eldiario,heraldo_aragon,22,2026-03-15 11:01:00+00:00,2026-03-15 11:01
bbc_mundo,heraldo_aragon,21,2026-03-15 11:01:00+00:00,2026-03-15 11:01
google_news_politica,lavanguardia,21,2026-03-15 11:01:00+00:00,2026-03-15 11:01
bbc_mundo,eldiario,21,2026-03-15 11:01:00+00:00,2026-03-15 11:01
bbc_mundo,lavanguardia,20,2026-03-15 11:01:00+00:00,2026-03-15 11:01
google_news_politica,infolibre,19,2026-03-15 11:01:00+00:00,2026-03-15 11:01
heraldo_aragon,lavanguardia,18,2026-03-15 11:01:00+00:00,2026-03-15 11:01
expansion,google_news_politica,18,2026-03-15 11:01:00+00:00,2026-03-15 11:01
20minutos,bbc_mundo,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
heraldo_aragon,infolibre,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
expansion,heraldo_aragon,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
20minutos,google_news_politica,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
eldiario,lavanguardia,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
elconfidencial,google_news_politica,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
20minutos,heraldo_aragon,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
20minutos,eldiario,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
bbc_mundo,expansion,17,2026-03-15 11:01:00+00:00,2026-03-15 11:01
20minutos,lavanguardia,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
elpais,infolibre,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
elpais,heraldo_aragon,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
eldiario,expansion,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
eldiario,infolibre,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
bbc_mundo,infolibre,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
bbc_mundo,elpais,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
20minutos,infolibre,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
20minutos,elpais,16,2026-03-15 11:01:00+00:00,2026-03-15 11:01
eldiario,elpais,15,2026-03-15 11:01:00+00:00,2026-03-15 11:01
eldiario,google_news_politica,24,2026-03-15 11:31:00+00:00,2026-03-15 11:31
bbc_mundo,google_news_politica,24,2026-03-15 11:31:00+00:00,2026-03-15 11:31
google_news_politica,heraldo_aragon,23,2026-03-15 11:31:00+00:00,2026-03-15 11:31
eldiario,heraldo_aragon,22,2026-03-15 11:31:00+00:00,2026-03-15 11:31
google_news_politica,lavanguardia,21,2026-03-15 11:31:00+00:00,2026-03-15 11:31
bbc_mundo,heraldo_aragon,21,2026-03-15 11:31:00+00:00,2026-03-15 11:31
bbc_mundo,eldiario,21,2026-03-15 11:31:00+00:00,2026-03-15 11:31
bbc_mundo,lavanguardia,20,2026-03-15 11:31:00+00:00,2026-03-15 11:31
google_news_politica,infolibre,19,2026-03-15 11:31:00+00:00,2026-03-15 11:31
expansion,google_news_politica,19,2026-03-15 11:31:00+00:00,2026-03-15 11:31
20minutos,eldiario,18,2026-03-15 11:31:00+00:00,2026-03-15 11:31
20minutos,heraldo_aragon,18,2026-03-15 11:31:00+00:00,2026-03-15 11:31
expansion,heraldo_aragon,18,2026-03-15 11:31:00+00:00,2026-03-15 11:31
bbc_mundo,expansion,18,2026-03-15 11:31:00+00:00,2026-03-15 11:31
heraldo_aragon,lavanguardia,18,2026-03-15 11:31:00+00:00,2026-03-15 11:31
20minutos,bbc_mundo,18,2026-03-15 11:31:00+00:00,2026-03-15 11:31
20minutos,google_news_politica,18,2026-03-15 11:31:00+00:00,2026-03-15 11:31
eldiario,expansion,17,2026-03-15 11:31:00+00:00,2026-03-15 11:31
heraldo_aragon,infolibre,17,2026-03-15 11:31:00+00:00,2026-03-15 11:31
elconfidencial,google_news_politica,17,2026-03-15 11:31:00+00:00,2026-03-15 11:31
eldiario,lavanguardia,17,2026-03-15 11:31:00+00:00,2026-03-15 11:31
20minutos,elpais,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
20minutos,infolibre,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
eldiario,infolibre,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
elpais,infolibre,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
expansion,lavanguardia,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
expansion,infolibre,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
elpais,heraldo_aragon,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
bbc_mundo,infolibre,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
20minutos,expansion,16,2026-03-15 11:31:00+00:00,2026-03-15 11:31
eldiario,google_news_politica,24,2026-03-15 12:01:00+00:00,2026-03-15 12:01
bbc_mundo,google_news_politica,24,2026-03-15 12:01:00+00:00,2026-03-15 12:01
google_news_politica,heraldo_aragon,23,2026-03-15 12:01:00+00:00,2026-03-15 12:01
eldiario,heraldo_aragon,22,2026-03-15 12:01:00+00:00,2026-03-15 12:01
google_news_politica,lavanguardia,21,2026-03-15 12:01:00+00:00,2026-03-15 12:01
bbc_mundo,heraldo_aragon,21,2026-03-15 12:01:00+00:00,2026-03-15 12:01
bbc_mundo,eldiario,21,2026-03-15 12:01:00+00:00,2026-03-15 12:01
bbc_mundo,lavanguardia,20,2026-03-15 12:01:00+00:00,2026-03-15 12:01
google_news_politica,infolibre,19,2026-03-15 12:01:00+00:00,2026-03-15 12:01
expansion,google_news_politica,19,2026-03-15 12:01:00+00:00,2026-03-15 12:01
20minutos,eldiario,18,2026-03-15 12:01:00+00:00,2026-03-15 12:01
20minutos,heraldo_aragon,18,2026-03-15 12:01:00+00:00,2026-03-15 12:01
expansion,heraldo_aragon,18,2026-03-15 12:01:00+00:00,2026-03-15 12:01
bbc_mundo,expansion,18,2026-03-15 12:01:00+00:00,2026-03-15 12:01
heraldo_aragon,lavanguardia,18,2026-03-15 12:01:00+00:00,2026-03-15 12:01
20minutos,bbc_mundo,18,2026-03-15 12:01:00+00:00,2026-03-15 12:01
20minutos,google_news_politica,18,2026-03-15 12:01:00+00:00,2026-03-15 12:01
eldiario,expansion,17,2026-03-15 12:01:00+00:00,2026-03-15 12:01
heraldo_aragon,infolibre,17,2026-03-15 12:01:00+00:00,2026-03-15 12:01
elconfidencial,google_news_politica,17,2026-03-15 12:01:00+00:00,2026-03-15 12:01
eldiario,lavanguardia,17,2026-03-15 12:01:00+00:00,2026-03-15 12:01
20minutos,elpais,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
20minutos,infolibre,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
eldiario,infolibre,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
elpais,infolibre,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
expansion,lavanguardia,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
expansion,infolibre,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
elpais,heraldo_aragon,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
bbc_mundo,infolibre,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
20minutos,expansion,16,2026-03-15 12:01:00+00:00,2026-03-15 12:01
eldiario,google_news_politica,24,2026-03-15 12:31:00+00:00,2026-03-15 12:31
bbc_mundo,google_news_politica,24,2026-03-15 12:31:00+00:00,2026-03-15 12:31
google_news_politica,heraldo_aragon,23,2026-03-15 12:31:00+00:00,2026-03-15 12:31
eldiario,heraldo_aragon,22,2026-03-15 12:31:00+00:00,2026-03-15 12:31
google_news_politica,lavanguardia,21,2026-03-15 12:31:00+00:00,2026-03-15 12:31
bbc_mundo,heraldo_aragon,21,2026-03-15 12:31:00+00:00,2026-03-15 12:31
bbc_mundo,eldiario,21,2026-03-15 12:31:00+00:00,2026-03-15 12:31
bbc_mundo,lavanguardia,20,2026-03-15 12:31:00+00:00,2026-03-15 12:31
google_news_politica,infolibre,19,2026-03-15 12:31:00+00:00,2026-03-15 12:31
expansion,google_news_politica,19,2026-03-15 12:31:00+00:00,2026-03-15 12:31
20minutos,eldiario,18,2026-03-15 12:31:00+00:00,2026-03-15 12:31
20minutos,heraldo_aragon,18,2026-03-15 12:31:00+00:00,2026-03-15 12:31
expansion,heraldo_aragon,18,2026-03-15 12:31:00+00:00,2026-03-15 12:31
bbc_mundo,expansion,18,2026-03-15 12:31:00+00:00,2026-03-15 12:31
heraldo_aragon,lavanguardia,18,2026-03-15 12:31:00+00:00,2026-03-15 12:31
20minutos,bbc_mundo,18,2026-03-15 12:31:00+00:00,2026-03-15 12:31
20minutos,google_news_politica,18,2026-03-15 12:31:00+00:00,2026-03-15 12:31
eldiario,expansion,17,2026-03-15 12:31:00+00:00,2026-03-15 12:31
heraldo_aragon,infolibre,17,2026-03-15 12:31:00+00:00,2026-03-15 12:31
elconfidencial,google_news_politica,17,2026-03-15 12:31:00+00:00,2026-03-15 12:31
eldiario,lavanguardia,17,2026-03-15 12:31:00+00:00,2026-03-15 12:31
20minutos,elpais,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
20minutos,infolibre,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
eldiario,infolibre,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
elpais,infolibre,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
expansion,lavanguardia,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
expansion,infolibre,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
elpais,heraldo_aragon,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
bbc_mundo,infolibre,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
20minutos,expansion,16,2026-03-15 12:31:00+00:00,2026-03-15 12:31
eldiario,google_news_politica,24,2026-03-15 13:01:00+00:00,2026-03-15 13:01
bbc_mundo,google_news_politica,24,2026-03-15 13:01:00+00:00,2026-03-15 13:01
google_news_politica,heraldo_aragon,23,2026-03-15 13:01:00+00:00,2026-03-15 13:01
eldiario,heraldo_aragon,22,2026-03-15 13:01:00+00:00,2026-03-15 13:01
google_news_politica,lavanguardia,21,2026-03-15 13:01:00+00:00,2026-03-15 13:01
bbc_mundo,heraldo_aragon,21,2026-03-15 13:01:00+00:00,2026-03-15 13:01
bbc_mundo,eldiario,21,2026-03-15 13:01:00+00:00,2026-03-15 13:01
bbc_mundo,lavanguardia,20,2026-03-15 13:01:00+00:00,2026-03-15 13:01
google_news_politica,infolibre,19,2026-03-15 13:01:00+00:00,2026-03-15 13:01
